City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
110,Talnakh,RU,2022-05-25 02:30:02,69.4865,88.3972,36.21,99,94,5.12
111,Plyussa,RU,2022-05-25 02:30:03,58.4308,29.3654,41.0,81,0,3.36
112,Tasiilaq,GL,2022-05-25 02:30:04,65.6145,-37.6368,32.16,98,100,5.35
113,Los Llanos De Aridane,ES,2022-05-25 02:30:05,28.6585,-17.9182,64.15,79,100,14.97
114,Nyurba,RU,2022-05-25 02:30:06,63.2842,118.3319,47.64,47,97,10.11
115,Kununurra,AU,2022-05-25 02:27:19,-15.7667,128.7333,89.58,29,7,8.05
116,Baykit,RU,2022-05-25 02:30:07,61.67,96.37,54.39,93,100,1.63
117,San Vicente,AR,2022-05-25 02:30:09,-26.6167,-54.1333,55.76,88,0,3.2
118,Roma,US,2022-05-25 02:30:09,43.2128,-75.4557,64.54,61,75,6.91
119,Lasa,IT,2022-05-25 02:30:11,46.6166,10.7002,56.28,97,98,2.19
120,Santa Cruz,BO,2022-05-25 02:30:12,-17.8,-63.1667,74.66,83,40,6.91
121,San Patricio,US,2022-05-25 02:30:13,28.017,-97.5169,80.46,79,9,17.81
122,Cap Malheureux,MU,2022-05-25 02:30:14,-19.9842,57.6142,70.47,81,25,1.01
123,Laguna,US,2022-05-25 02:30:15,38.421,-121.4238,96.76,16,0,9.22
124,Sobolevo,RU,2022-05-25 02:30:15,54.4299,31.8996,41.7,74,0,5.82
125,Honningsvag,NO,2022-05-25 02:30:17,70.9821,25.9704,51.55,54,100,10.36
126,Pemalang,ID,2022-05-25 02:30:18,-6.9,109.3667,85.77,67,50,2.1
127,Alta Floresta,BR,2022-05-25 02:30:20,-9.8756,-56.0861,70.68,77,34,3.49
128,Lompoc,US,2022-05-25 02:30:22,34.6391,-120.4579,70.59,77,0,11.5
129,Clyde River,CA,2022-05-25 02:30:23,70.4692,-68.5914,16.03,57,100,2.3
130,Coos Bay,US,2022-05-25 02:26:39,43.3665,-124.2179,63.99,86,0,3.44
131,Gejiu,CN,2022-05-25 02:30:25,23.306,103.1635,61.72,87,100,5.17
132,Novozybkov,RU,2022-05-25 02:30:25,52.5396,31.9275,46.56,79,88,6.55
133,Changji,CN,2022-05-25 02:30:26,44.0167,87.3167,81.39,28,0,11.18
134,Shingu,JP,2022-05-25 02:30:27,33.7333,135.9833,73.11,65,71,8.66
135,Naze,JP,2022-05-25 02:30:27,28.3667,129.4833,72.52,91,100,16.13
136,Saint George,US,2022-05-25 02:27:57,37.1041,-113.5841,85.95,9,0,10.36
137,High Level,CA,2022-05-25 02:30:09,58.5169,-117.136,53.71,54,75,10.36
138,Provideniya,RU,2022-05-25 02:31:29,64.3833,-173.3,39.31,81,0,11.18
139,Butaritari,KI,2022-05-25 02:31:30,3.0707,172.7902,81.41,78,100,8.34
140,Fairbanks,US,2022-05-25 02:31:10,64.8378,-147.7164,65.61,26,0,9.22
141,Lagoa,PT,2022-05-25 02:31:31,39.05,-27.9833,60.8,82,7,13.47
142,Ponta Do Sol,PT,2022-05-25 02:31:31,32.6667,-17.1,65.03,62,56,8.03
143,Ribeira Grande,PT,2022-05-25 02:31:32,38.5167,-28.7,62.73,85,41,12.95
144,Shakiso,ET,2022-05-25 02:31:33,5.75,38.9167,57.83,97,79,2.33
145,Bandarbeyla,SO,2022-05-25 02:31:34,9.4942,50.8122,82.29,70,29,20.2
146,Gravdal,NO,2022-05-25 02:31:35,68.1214,13.5031,49.21,78,93,7.74
147,Nemuro,JP,2022-05-25 02:31:35,43.3236,145.575,47.32,80,65,12.62
148,Salym,RU,2022-05-25 02:31:36,60.0625,71.4789,60.67,85,94,5.7
149,Cartagena Del Chaira,CO,2022-05-25 02:31:37,1.3349,-74.8429,71.85,99,100,1.1
150,Wuda,CN,2022-05-25 02:31:38,39.4994,106.7117,71.62,18,97,12.59
151,Rio Gallegos,AR,2022-05-25 02:31:37,-51.6226,-69.2181,32.05,100,0,17.27
152,Zarubino,RU,2022-05-25 02:31:40,42.63,131.0922,59.41,79,100,9.66
153,Bereda,ES,2022-05-25 02:31:40,43.2686,-7.5406,48.42,95,100,1.03
154,Wasilla,US,2022-05-25 02:30:21,61.5814,-149.4394,57.29,72,100,8.05
155,San Quintin,MX,2022-05-25 02:31:42,30.4833,-115.95,60.71,77,6,3.51
156,Constitucion,CL,2022-05-25 02:31:43,-35.3333,-72.4167,52.05,88,60,6.13
157,Egvekinot,RU,2022-05-25 02:31:44,66.3167,-179.1667,46.83,60,97,6.82
158,Vilkija,LT,2022-05-25 02:31:45,55.05,23.5833,53.53,76,100,6.93
159,Carutapera,BR,2022-05-25 02:31:45,-1.195,-46.02,74.12,93,47,4.76
160,Yumen,CN,2022-05-25 02:31:46,40.2833,97.2,72.91,18,80,31.59
161,Heihe,CN,2022-05-25 02:31:47,50.2441,127.4902,66.78,34,1,11.95
162,San Ignacio,BZ,2022-05-25 02:31:48,17.1561,-89.0714,78.94,83,75,18.41
163,Tirlyanskiy,RU,2022-05-25 02:31:50,54.2109,58.5806,54.0,91,100,8.7
164,Tuktoyaktuk,CA,2022-05-25 02:31:52,69.4541,-133.0374,50.0,40,75,5.75
165,Batemans Bay,AU,2022-05-25 02:31:56,-35.7167,150.1833,60.1,62,42,4.45
166,Pout,SN,2022-05-25 02:31:59,14.7739,-17.0603,70.56,88,75,10.36
167,Castro,BR,2022-05-25 02:28:39,-24.7911,-50.0119,52.45,87,0,3.62
168,Bestobe,KZ,2022-05-25 02:32:03,52.4994,73.0975,72.21,39,1,10.04
169,Iqaluit,CA,2022-05-25 02:30:13,63.7506,-68.5145,31.73,86,100,17.27
170,Tulun,RU,2022-05-25 02:32:05,54.5611,100.5792,71.62,31,0,7.54
171,Petropavlovsk-Kamchatskiy,RU,2022-05-25 02:32:06,53.0452,158.6483,55.99,58,0,15.66
172,Mathbaria,BD,2022-05-25 02:32:07,22.2876,89.9593,90.86,52,91,5.5
173,Olafsvik,IS,2022-05-25 02:32:09,64.8945,-23.7142,43.03,88,100,6.42
174,Ilulissat,GL,2022-05-25 02:32:15,69.2167,-51.1,21.22,73,75,0.0
175,Mayo,US,2022-05-25 02:32:18,38.8876,-76.5119,63.01,74,75,4.61
176,Tacotalpa,MX,2022-05-25 02:32:21,17.6,-92.8167,84.09,70,45,5.82
177,Gbadolite,CD,2022-05-25 02:32:24,4.2833,21.0167,70.21,91,100,2.8
178,Ahipara,NZ,2022-05-25 02:32:30,-35.1667,173.1667,62.6,63,68,11.68
179,Mafinga,TZ,2022-05-25 02:33:32,-7.25,35.0667,62.92,82,89,2.91
180,Dikson,RU,2022-05-25 02:33:34,73.5069,80.5464,28.42,75,100,6.67
181,Inhambane,MZ,2022-05-25 02:33:35,-23.865,35.3833,65.35,93,1,6.33
182,Klaksvik,FO,2022-05-25 02:33:37,62.2266,-6.589,47.32,90,100,18.37
183,San Ramon,US,2022-05-25 02:31:51,37.7799,-121.978,93.42,22,0,12.66
184,Sena Madureira,BR,2022-05-25 02:33:39,-9.0656,-68.6569,76.41,80,99,0.98
185,Pisco,PE,2022-05-25 02:33:40,-13.7,-76.2167,62.02,88,20,3.44
186,Grand Gaube,MU,2022-05-25 02:33:41,-20.0064,57.6608,70.38,81,23,1.01
187,Wahiawa,US,2022-05-25 02:30:33,21.5028,-158.0236,80.92,62,83,7.72
188,Krasnaya Polyana,RU,2022-05-25 02:33:43,56.242,51.1442,42.48,80,76,4.32
189,Kamaishi,JP,2022-05-25 02:33:44,39.2667,141.8833,69.46,63,14,9.31
190,Saint-Augustin,CA,2022-05-25 02:33:45,51.226,-58.6502,45.55,73,59,4.59
191,Longyearbyen,SJ,2022-05-25 02:33:47,78.2186,15.6401,39.04,75,75,25.32
192,Bilma,NE,2022-05-25 02:33:48,18.6853,12.9164,84.24,10,6,7.87
193,Bengkulu,ID,2022-05-25 02:30:56,-3.8004,102.2655,74.21,96,100,3.8
194,Santa Vitoria Do Palmar,BR,2022-05-25 02:33:50,-33.5189,-53.3681,59.38,90,100,4.41
195,Aykhal,RU,2022-05-25 02:33:51,66.0,111.5,40.35,53,96,12.35
196,Portland,US,2022-05-25 02:30:00,45.5234,-122.6762,63.99,73,100,8.05
197,Kaitangata,NZ,2022-05-25 02:33:53,-46.2817,169.8464,43.32,86,100,14.63
198,Narsaq,GL,2022-05-25 02:30:50,60.9167,-46.05,37.62,45,9,11.74
199,Severo-Kurilsk,RU,2022-05-25 02:32:17,50.6789,156.125,44.31,83,63,7.94
200,La Palma,US,2022-05-25 02:33:56,33.8464,-118.0467,78.31,77,20,11.5
201,Alugan,PH,2022-05-25 02:34:00,12.2188,125.4808,85.8,70,82,11.74
202,Poronaysk,RU,2022-05-25 02:34:01,49.2167,143.1167,42.98,97,100,5.37
203,Payo,ID,2022-05-25 02:34:02,-3.7508,103.6372,77.41,94,100,2.42
204,Sur,OM,2022-05-25 02:34:03,22.5667,59.5289,91.02,44,0,10.94
205,Codrington,AU,2022-05-25 02:34:04,-38.2667,141.9667,65.01,57,100,15.23
206,Raudeberg,NO,2022-05-25 02:34:05,61.9875,5.1352,51.87,78,85,16.42
207,Sinnamary,GF,2022-05-25 02:34:06,5.3833,-52.95,78.1,88,60,8.52
